,temp,humidity
1358,45.67,82.91
1359,45.74,85.14
1360,46.08,84.0
1361,47.95,85.66
1362,47.14,90.23
1363,47.17,89.59
1364,45.36,85.17
1365,48.45,85.88
1366,44.91,84.31
1367,48.21,87.57
1368,48.09,85.88
1369,47.5,91.4
1370,49.59,89.49
1371,48.52,88.7
1372,48.31,88.26
1373,46.56,87.59
1374,47.88,84.54
1375,48.41,89.21
1376,47.89,87.01
1377,48.47,91.95
1378,47.58,86.21
1379,47.52,90.7
1380,49.67,90.74
1381,49.45,87.92
1382,48.44,91.05
1383,49.21,86.81
1384,48.16,87.59
1385,49.91,89.68
1386,49.28,91.09
1387,49.98,91.78
1388,49.54,86.32
1389,49.43,87.64
1390,49.19,86.22
1391,48.04,87.1
1392,50.51,90.86
1393,47.44,88.8
1394,50.12,87.86
1395,49.87,91.62
1396,48.66,90.73
1397,50.16,90.25
1398,50.61,92.53
1399,50.91,88.87
1400,52.26,88.65
1401,49.02,89.53
1402,50.82,86.39
1403,49.85,92.98
1404,50.44,92.33
1405,50.27,90.48
1406,49.14,90.27
1407,51.45,90.52
1408,49.78,87.03
1409,51.34,88.92
1410,50.09,91.63
1411,50.02,91.26
1412,48.98,89.34
1413,50.09,88.08
1414,50.1,87.75
1415,49.96,87.87
1416,51.69,89.61
1417,50.84,88.54
1418,49.44,87.65
1419,49.79,89.11
1420,50.07,87.47
1421,52.29,92.46
1422,49.29,91.29
1423,50.28,91.14
1424,47.8,90.96
1425,47.28,89.82
1426,49.75,87.4
1427,48.33,87.42
1428,51.18,90.61
1429,49.33,90.81
1430,49.56,89.59
1431,50.19,91.51
1432,49.56,87.97
1433,51.45,89.62
1434,48.94,90.76
1435,50.46,92.52
1436,48.96,86.2
1437,48.59,85.23
1438,50.98,92.1
1439,48.64,85.72
1440,50.06,86.17
1441,49.63,90.18
1442,49.07,88.21
1443,47.89,86.28
1444,48.66,87.94
1445,48.89,88.73
1446,47.49,91.23
1447,48.16,88.73
1448,47.78,87.56
1449,49.51,84.64
1450,47.79,90.38
1451,48.09,86.32
1452,47.58,87.0
1453,48.39,88.17
1454,47.27,88.33
1455,48.67,85.74
1456,48.53,86.18
1457,45.66,85.14
1458,48.18,84.41
1459,46.69,84.94
1460,46.98,83.32
1461,48.88,82.64
1462,45.89,84.25
1463,46.31,84.14
1464,45.06,84.63
1465,44.97,87.23
1466,46.26,86.17
1467,46.33,88.89
1468,46.34,86.56
1469,48.28,84.77
1470,47.81,82.17
1471,45.7,81.1
1472,44.59,84.34
1473,45.12,85.63
1474,45.87,85.4
1475,46.43,84.5
1476,44.03,83.96
1477,42.69,83.94
1478,42.26,84.37
1479,45.04,80.24
1480,45.17,82.57
1481,44.58,85.61
1482,44.55,79.0
1483,45.19,83.94
1484,44.79,81.5
1485,43.83,76.79
1486,45.71,80.98
1487,43.31,79.65
1488,42.54,78.95
1489,43.85,82.63
1490,43.51,80.08
1491,45.61,77.03
1492,42.77,81.94
1493,42.22,81.09
1494,42.15,80.36
1495,40.24,80.59
1496,41.73,79.59
1497,41.06,78.13
1498,40.02,78.01
1499,42.0,80.88
1500,42.64,77.53
1501,39.83,77.36
1502,41.1,77.59
1503,40.37,76.41
1504,40.57,76.65
1505,38.7,74.87
1506,40.62,77.16
1507,40.31,75.98
1508,40.36,74.86
1509,40.96,73.56
1510,38.37,74.54
1511,37.53,75.78
1512,39.38,74.93
1513,39.76,73.93
1514,37.54,71.33
1515,38.51,74.59
1516,40.33,74.91
1517,37.81,70.83
1518,36.07,71.59
1519,36.45,72.02
1520,38.51,73.58
1521,36.73,68.54
1522,35.96,70.55
1523,36.09,75.53
1524,37.08,69.22
1525,35.98,74.48
1526,34.67,71.05
1527,35.58,72.75
1528,34.97,70.3
1529,33.29,70.54
1530,34.59,70.14
1531,35.55,67.41
1532,35.02,69.55
1533,35.76,66.67
1534,35.89,69.56
1535,34.05,63.62
1536,34.52,66.17
1537,33.35,68.48
1538,32.57,64.11
1539,32.38,63.21
1540,31.8,66.41
1541,33.63,63.34
1542,31.31,61.17
1543,31.22,66.22
1544,34.4,64.14
1545,31.32,61.71
1546,32.61,62.28
1547,31.42,64.15
1548,30.14,64.85
1549,30.14,61.96
1550,29.56,62.09
1551,30.15,61.79
1552,30.84,63.22
1553,29.92,59.85
1554,29.72,59.42
1555,28.89,61.15
1556,29.12,58.72
1557,27.43,59.73
1558,28.27,59.66
1559,28.42,58.7
1560,25.6,60.65
1561,28.12,59.43
1562,26.84,58.13
1563,26.04,58.56
1564,25.65,58.62
1565,27.83,57.53
1566,26.07,54.57
1567,26.24,55.35
1568,25.58,54.55
1569,25.79,56.18
1570,26.0,54.18
1571,24.07,55.25
1572,25.01,55.64
1573,24.09,53.05
1574,25.41,54.84
1575,23.27,52.6
1576,25.69,50.51
1577,23.01,53.23
1578,22.74,52.88
1579,23.24,48.22
1580,22.02,50.14
1581,22.42,52.81
1582,22.21,50.12
1583,20.88,52.62
1584,21.4,48.14
1585,22.7,52.57
1586,21.42,47.79
1587,21.68,47.82
1588,18.88,50.47
1589,20.14,49.3
1590,19.1,47.94
1591,18.74,48.31
1592,18.22,47.9
1593,19.95,46.88
1594,19.04,44.88
1595,17.52,48.75
1596,17.46,45.49
1597,17.3,45.9
1598,18.84,44.59
1599,18.39,44.43
1600,18.04,43.81
1601,17.23,45.39
1602,16.74,41.43
1603,17.16,45.06
1604,17.05,45.34
1605,17.26,42.66
1606,15.26,41.65
1607,14.49,41.94
1608,15.11,43.96
1609,18.09,41.94
1610,14.64,42.99
1611,18.14,38.83
1612,14.41,41.87
1613,15.06,41.31
1614,14.66,42.6
1615,14.59,43.48
1616,13.31,39.76
1617,14.5,40.91
1618,11.94,36.89
1619,12.4,36.63
1620,12.96,35.88
1621,10.54,37.91
1622,14.15,39.77
1623,12.85,35.61
1624,11.22,38.01
1625,11.97,39.75
1626,9.5,37.43
1627,12.56,33.29
1628,10.04,37.59
1629,11.48,34.39
1630,11.44,34.46
1631,10.74,38.78
1632,9.73,32.96
1633,8.36,32.07
1634,10.42,36.71
1635,9.99,32.22
1636,8.99,32.68
1637,10.83,34.73
1638,9.2,35.04
1639,9.54,29.93
1640,9.95,33.03
1641,10.23,31.07
1642,7.86,35.68
1643,10.65,28.2
1644,8.24,31.0
1645,6.4,30.6
1646,7.31,29.31
1647,7.3,27.6
1648,6.99,31.58
1649,9.13,31.2
1650,7.56,27.19
1651,7.6,30.91
1652,7.73,29.28
1653,6.65,30.72
1654,6.71,31.41
1655,5.36,29.82
1656,6.55,28.7
1657,4.63,27.73
1658,8.74,30.09
1659,6.74,28.35
1660,7.35,27.65
1661,5.19,26.28
1662,6.26,29.98
1663,6.14,25.03
1664,4.11,26.96
1665,6.76,26.5
1666,4.01,25.88
1667,7.41,28.11
1668,3.62,25.73
1669,3.98,26.01
1670,4.56,25.53
1671,4.12,21.95
1672,4.54,22.12
1673,4.17,23.47
1674,2.89,21.13
1675,3.77,27.88
1676,1.67,23.65
1677,3.53,23.54
1678,2.25,23.47
1679,1.85,24.15
1680,2.75,25.62
1681,2.1,22.02
1682,3.22,24.78
1683,3.57,26.83
1684,2.08,23.12
1685,2.76,21.48
1686,1.12,20.3
1687,2.81,21.35
1688,1.72,21.01
1689,1.48,23.67
1690,2.63,23.63
1691,1.58,19.48
1692,2.26,21.83
1693,0.87,20.14
1694,0.0,21.21
1695,0.99,23.64
1696,1.04,20.75
1697,1.57,23.15
1698,-0.38,22.36
1699,0.57,23.0
1700,0.72,20.93
1701,2.7,21.01
1702,-1.15,17.96
1703,-0.04,20.8
1704,0.42,21.63
1705,1.42,20.91
1706,0.68,17.64
1707,0.32,19.57
1708,0.27,22.01
1709,-0.46,20.84
1710,1.64,20.67
1711,-0.64,21.58
1712,0.63,20.65
1713,1.41,22.69
1714,0.35,22.14
1715,-1.26,20.9
1716,-0.21,19.97
1717,1.51,19.05
1718,-0.66,20.74
1719,2.44,19.22
1720,1.44,19.61
1721,-0.58,17.67
1722,1.59,16.96
1723,-1.02,20.83
1724,-1.27,21.67
1725,-1.3,20.35
1726,-0.57,21.59
1727,1.04,21.36
1728,0.59,20.02
1729,1.13,20.49
1730,0.25,20.83
1731,0.53,18.69
1732,0.49,20.39
1733,-0.52,20.13
1734,0.72,18.29
1735,0.31,18.65
1736,-0.69,16.22
1737,-0.67,19.04
1738,0.03,19.7
1739,2.14,20.01
1740,-1.29,21.41
1741,-0.74,22.66
1742,-0.84,18.81
1743,0.77,18.75
1744,-0.6,18.59
1745,-0.27,23.17
1746,-1.54,21.8
1747,-0.23,23.84
1748,1.02,19.65
1749,-0.56,22.7
1750,0.67,22.23
1751,-0.33,22.12
1752,-0.8,22.51
1753,1.41,22.07
1754,0.21,25.07
1755,1.55,25.96
1756,0.04,17.77
1757,0.6,21.61
1758,2.2,19.62
1759,1.82,19.44
1760,0.26,24.8
1761,0.95,21.89
1762,1.8,20.85
1763,2.08,19.4
1764,2.9,23.19
1765,2.08,23.48
1766,0.73,26.84
1767,2.21,23.31
1768,0.45,21.46
1769,2.24,23.13
1770,2.08,19.59
1771,1.8,22.19
1772,3.26,24.74
1773,2.64,23.83
1774,4.63,25.5
1775,3.6,20.7
1776,2.01,24.14
1777,3.37,22.66
1778,2.62,26.23
1779,3.59,26.04
1780,4.28,24.76
1781,2.0,23.92
1782,3.78,25.56
1783,2.63,26.93
1784,1.8,26.81
1785,3.93,28.72
1786,4.41,26.13
1787,3.8,29.14
1788,3.94,22.85
1789,3.97,27.89
1790,4.62,26.77
1791,3.4,28.15
1792,6.8,26.96
1793,4.92,24.11
1794,4.15,27.1
1795,4.3,27.25
1796,5.37,25.54
1797,6.6,25.71
1798,4.69,25.42
1799,7.51,27.44
1800,7.83,28.55
1801,6.29,31.27
1802,7.18,26.75
1803,7.95,32.89
1804,5.55,31.45
1805,7.49,28.98
1806,6.49,26.43
1807,5.49,30.37
1808,9.54,28.99
1809,7.63,31.97
1810,8.09,35.3
1811,8.5,30.82
1812,7.03,30.16
1813,9.1,33.82
1814,7.05,35.1
1815,7.7,32.88
1816,8.97,31.83
1817,7.96,29.22
1818,7.25,30.01
1819,10.69,32.17
1820,10.98,35.57
1821,9.75,32.03
1822,10.23,33.28
1823,9.53,35.89
1824,9.95,36.6
1825,9.42,34.54
1826,10.06,36.27
1827,10.91,35.1
1828,12.97,35.96
1829,11.12,34.78
1830,11.77,36.79
1831,12.52,35.53
1832,12.06,33.53
1833,12.97,38.5
1834,12.74,38.39
1835,12.98,40.77
1836,13.89,39.53
1837,13.14,35.37
1838,14.03,41.08
1839,13.68,40.13
1840,15.06,40.63
1841,13.79,39.27
1842,14.93,37.57
1843,15.12,44.55
1844,15.32,38.49
1845,16.09,41.19
1846,14.8,43.93
1847,15.26,44.14
1848,16.31,44.15
1849,16.42,41.71
1850,15.06,45.79
1851,16.65,40.26
1852,17.61,44.38
1853,17.47,46.45
1854,17.99,42.02
1855,18.21,45.34
1856,18.33,46.16
1857,17.89,42.25
1858,20.09,46.16
1859,18.4,51.3
1860,17.89,43.69
1861,19.56,50.1
1862,20.11,43.63
1863,20.28,49.35
1864,20.95,45.41
1865,20.7,47.33
1866,18.42,47.44
1867,19.4,49.11
1868,19.96,51.38
1869,21.06,48.92
1870,22.44,47.52
1871,21.52,51.3
1872,22.59,54.0
1873,21.71,50.1
1874,22.64,51.52
1875,22.54,51.01
1876,23.86,52.37
1877,26.31,49.27
1878,23.34,52.86
1879,22.27,50.9
1880,23.15,51.55
1881,24.02,54.87
1882,25.01,53.66
1883,24.15,57.24
1884,25.65,53.56
1885,24.22,54.07
1886,22.21,55.18
1887,25.41,53.95
1888,26.37,57.28
1889,26.11,58.99
1890,27.0,58.94
1891,27.33,55.82
1892,27.45,54.95
1893,26.76,57.16
1894,27.1,55.32
1895,26.82,59.48
1896,28.17,57.52
1897,27.75,61.58
1898,28.96,60.5
1899,28.66,63.75
1900,28.51,59.76
1901,30.35,58.5
1902,30.36,63.19
1903,29.73,65.52
1904,30.04,62.21
1905,30.39,66.33
1906,30.5,61.25
1907,29.64,61.42
1908,31.62,62.67
1909,30.83,63.97
1910,30.5,63.49
1911,32.72,65.17
1912,31.72,60.35
1913,31.64,65.41
1914,31.43,65.0
1915,32.85,68.17
1916,31.96,66.22
1917,32.96,69.34
1918,32.01,64.81
1919,33.44,67.57
1920,31.29,65.62
1921,33.52,65.86
1922,36.09,67.41
1923,34.16,70.02
1924,32.89,67.6
1925,34.94,70.74
1926,35.3,73.08
1927,34.26,73.25
1928,36.14,67.22
1929,35.51,67.08
1930,34.91,70.11
1931,36.26,72.88
1932,38.49,72.54
1933,37.84,72.78
1934,36.44,71.19
1935,37.02,72.52
1936,35.82,71.8
1937,37.08,72.07
1938,38.12,71.44
1939,37.51,75.8
1940,37.24,74.34
1941,38.67,72.57
1942,39.37,71.43
1943,40.14,73.42
1944,38.42,77.66
1945,37.35,73.35
1946,38.93,75.69
1947,39.38,73.23
1948,38.98,76.94
1949,40.13,76.69
1950,39.51,72.15
1951,40.7,73.75
1952,39.48,76.54
1953,41.81,81.84
1954,41.69,78.49
1955,42.33,75.55
1956,42.56,75.3
1957,42.24,78.16
1958,42.02,80.15
1959,41.84,77.9
1960,40.17,82.22
1961,41.79,77.57
1962,43.5,74.66
1963,43.24,81.67
1964,40.36,77.72
1965,44.64,81.65
1966,43.5,78.15
1967,42.5,83.26
1968,42.49,81.46
1969,42.94,81.03
1970,42.06,85.74
1971,44.85,81.79
1972,43.78,83.57
1973,44.38,77.88
1974,45.05,78.95
1975,44.53,81.6
1976,44.09,83.96
1977,43.74,83.95
1978,45.36,82.91
1979,45.66,79.57
1980,46.66,86.76
1981,47.71,82.74
1982,45.13,84.57
1983,45.43,79.53
1984,46.42,84.21
1985,46.16,82.9
1986,46.46,86.14
1987,44.72,83.69
1988,46.4,88.92
1989,47.08,86.42
1990,46.44,85.38
1991,48.49,84.61
1992,49.24,87.56
1993,46.42,86.01
1994,48.75,86.54
1995,46.62,85.98
1996,46.46,85.54
1997,46.78,86.34
1998,46.77,89.46
1999,47.81,85.97
2000,46.8,87.71
2001,48.2,86.57
2002,49.48,86.79
2003,47.49,88.34
2004,47.85,81.93
2005,48.33,84.46
2006,46.69,89.15
2007,49.02,88.05
2008,49.11,83.59
2009,48.86,88.21
2010,47.34,88.32
2011,47.52,88.38
2012,47.63,89.22
2013,49.16,90.24
2014,49.69,88.78
2015,51.3,93.24
2016,49.53,86.84
2017,47.62,88.89
2018,49.21,87.76
2019,49.11,86.95
2020,51.82,88.2
2021,48.64,88.29
2022,51.49,87.44
2023,49.83,88.17
2024,48.51,91.3
2025,48.16,90.31
2026,50.01,90.38
2027,49.62,88.96
2028,48.85,87.45
2029,50.09,90.96
2030,49.91,88.03
2031,51.07,88.14
2032,50.08,88.39
2033,49.4,91.03
2034,50.7,89.8
2035,48.17,89.96
2036,49.97,96.74
2037,51.94,89.89
2038,48.81,85.79
2039,49.89,89.53
2040,50.54,87.35
2041,48.43,93.57
2042,48.5,89.26
2043,49.93,91.02
2044,52.65,90.58
2045,50.68,88.94
2046,48.71,91.02
2047,49.67,88.49
2048,48.41,93.02
2049,50.72,90.09
2050,49.14,88.79
2051,50.71,88.84
2052,49.2,92.86
2053,50.99,90.06
2054,51.97,90.7
2055,50.18,88.76
2056,51.16,87.17
2057,49.75,86.25
2058,49.47,89.99
2059,51.06,88.59
2060,51.1,88.06
2061,47.9,89.19
2062,51.06,88.6
2063,47.82,88.07
2064,49.32,86.54
2065,48.76,89.79
2066,50.18,89.45
2067,47.92,87.46
2068,50.21,87.04
2069,48.1,89.74
2070,48.84,87.73
2071,47.69,88.37
2072,49.24,87.13
2073,48.77,88.34
2074,49.09,87.02
2075,47.64,87.86
2076,48.88,87.19
2077,47.86,85.07
2078,49.89,87.57
2079,48.48,89.81
2080,49.21,90.05
2081,48.25,86.13
2082,46.11,90.03
2083,48.17,85.8
2084,48.93,87.13
2085,47.16,87.5
2086,48.68,88.17
2087,47.15,88.59
2088,47.61,89.69
2089,47.16,85.11
2090,46.89,88.9
2091,46.64,83.09
2092,45.69,87.84
2093,46.94,89.48
2094,48.26,85.39
2095,47.26,84.3
2096,46.0,85.08
2097,47.27,79.84
2098,46.81,83.67
2099,45.49,81.7
2100,46.04,83.0
2101,45.15,83.25
2102,44.19,82.51
2103,46.99,81.02
2104,45.71,84.74
2105,45.65,83.2
2106,43.8,79.28
2107,46.19,84.97
2108,45.31,84.44
2109,43.89,83.95
2110,45.58,83.21
2111,45.31,84.84
2112,43.92,81.39
2113,44.63,77.62
2114,43.28,77.22
2115,43.51,82.58
2116,43.66,83.18
2117,44.38,77.28
2118,42.64,83.22
2119,41.34,83.28
2120,40.19,80.18
2121,42.54,75.66
2122,41.39,80.99
2123,43.15,81.29
2124,42.3,83.3
2125,41.77,79.27
2126,42.19,78.5
2127,40.56,81.78
2128,42.11,77.91
2129,40.37,78.3
2130,41.96,76.76
2131,41.13,77.27
2132,40.86,76.49
2133,39.71,77.34
2134,39.99,77.33
2135,39.47,76.19
2136,40.46,76.67
2137,39.79,74.31
2138,38.28,74.49
2139,40.31,74.87
2140,40.04,73.87
2141,38.62,75.83
2142,37.82,71.84
2143,39.11,70.35
2144,37.03,74.59
2145,37.78,74.52
2146,38.02,73.21
2147,37.65,74.07
2148,38.78,72.39
2149,38.83,72.71
2150,37.89,69.48
2151,37.23,74.27
2152,35.83,68.12
2153,35.98,68.35
2154,36.22,65.41
2155,36.3,73.88
2156,37.56,71.63
2157,34.03,69.82
2158,34.21,70.43
2159,35.46,73.68
2160,34.9,69.85
2161,33.33,68.28
2162,34.22,66.85
2163,34.52,64.6
2164,33.07,65.65
2165,33.06,66.61
2166,32.26,69.46
2167,33.75,62.73
2168,31.56,65.1
2169,31.7,65.4
2170,31.74,66.8
2171,32.3,64.55
2172,30.86,66.7
2173,31.39,62.66
2174,31.35,62.12
2175,31.48,64.22
2176,31.85,65.86
2177,29.67,60.73
2178,29.05,63.58
2179,30.13,60.77
2180,31.08,57.06
2181,29.46,62.04
2182,30.28,61.62
2183,29.88,61.2
2184,28.57,55.75
2185,29.77,53.54
2186,28.14,57.62
2187,27.95,57.26
2188,27.66,54.64
2189,27.85,60.89
2190,24.95,57.58
2191,27.62,57.51
2192,26.65,55.9
2193,26.7,58.14
2194,24.21,60.3
2195,23.1,54.48
2196,26.32,52.06
2197,26.34,53.88
2198,26.81,53.75
2199,25.46,56.98
2200,26.28,52.65
2201,22.57,55.19
2202,24.57,53.89
2203,23.97,51.41
2204,23.02,52.57
2205,24.66,52.25
2206,20.89,51.9
2207,22.78,52.18
2208,22.63,51.34
2209,23.27,53.31
2210,21.85,47.15
2211,21.82,53.6
2212,22.24,50.84
2213,20.42,49.51
2214,21.68,47.76
2215,22.8,45.89
2216,19.36,47.46
2217,21.28,50.54
2218,19.47,49.67
2219,20.07,42.75
2220,20.35,48.08
2221,19.29,46.88
2222,18.67,47.34
2223,20.75,47.86
2224,19.84,46.97
2225,17.19,46.9
2226,17.72,46.08
2227,19.62,46.81
2228,17.66,45.07
2229,17.83,42.56
2230,17.47,42.39
2231,15.58,44.16
2232,16.72,45.2
2233,15.73,45.25
2234,16.35,42.87
2235,17.63,43.56
2236,14.68,42.17
2237,16.25,42.27
2238,15.58,41.37
2239,15.21,41.09
2240,14.84,38.22
2241,14.92,37.41
2242,13.08,39.5
2243,14.55,37.34
2244,14.29,40.92
2245,12.33,38.82
2246,13.88,35.3
2247,15.08,40.3
2248,12.82,37.11
2249,10.9,35.93
2250,13.45,33.95
2251,13.78,38.68
2252,12.29,35.43
2253,12.34,40.56
2254,12.61,34.49
2255,9.8,37.58
2256,10.44,37.97
2257,9.17,37.31
2258,10.08,37.14
2259,11.14,35.91
2260,11.18,34.22
2261,9.91,36.64
2262,9.22,35.47
2263,11.82,36.26
2264,9.56,33.33
2265,10.48,34.7
2266,9.15,32.23
2267,10.2,31.44
2268,8.44,32.33
2269,10.76,30.13
2270,8.4,31.57
2271,10.67,33.64
2272,8.52,31.77
2273,7.61,33.03
2274,7.66,32.35
2275,7.62,29.18
2276,7.21,30.26
2277,7.35,24.11
2278,6.34,27.69
2279,7.06,27.58
2280,6.08,29.25
2281,7.43,32.24
2282,5.89,26.14
2283,4.81,30.83
2284,6.88,29.64
2285,5.47,27.67
2286,4.63,28.38
2287,3.58,28.58
2288,6.0,28.52
2289,5.57,27.74
2290,6.55,24.35
2291,4.79,28.56
2292,5.33,28.07
2293,4.27,22.49
2294,5.75,27.52
2295,4.44,26.95
2296,6.16,28.94
2297,4.6,25.93
2298,5.23,25.62
2299,3.7,24.63
2300,3.15,25.61
2301,6.43,25.6
2302,5.56,25.71
2303,3.91,27.03
2304,3.29,18.52
2305,3.18,22.76
2306,3.09,23.88
2307,1.17,26.9
2308,1.42,21.82
2309,2.14,27.37
2310,3.51,20.95
2311,2.39,24.38
2312,2.76,21.4
2313,2.64,24.94
2314,2.57,20.0
2315,2.44,23.83
2316,2.0,22.22
2317,2.67,20.6
2318,2.79,23.12
2319,-0.31,22.38
2320,1.93,22.81
2321,0.93,22.21
2322,1.0,20.72
2323,0.67,21.38
2324,-0.62,23.71
2325,2.57,28.5
2326,1.42,22.15
2327,0.78,24.05
2328,0.08,19.66
2329,1.26,20.84
2330,2.2,24.95
2331,0.22,20.83
2332,0.79,21.47
2333,0.48,20.91
2334,0.87,21.97
2335,1.83,21.26
2336,0.44,24.64
2337,1.5,20.6
2338,-0.6,23.65
2339,0.16,20.49
2340,1.5,19.37
2341,0.69,18.98
2342,1.73,21.77
2343,0.17,18.87
2344,0.74,19.87
2345,0.02,22.24
2346,-0.45,20.76
2347,-1.87,19.43
2348,1.79,22.91
2349,-0.71,20.93
2350,-0.14,22.68
2351,-1.37,21.15
2352,0.69,22.97
2353,-0.16,17.13
2354,1.15,18.18
2355,-0.1,19.64
2356,1.63,17.06
2357,1.81,19.63
2358,-0.07,22.17
2359,-0.36,20.88
2360,-0.25,18.51
2361,1.1,22.32
2362,0.22,19.1
2363,-0.39,22.59
2364,-0.75,20.81
2365,1.32,18.85
2366,0.85,20.4
2367,0.91,19.71
2368,-0.2,17.09
2369,-1.69,18.06
2370,-0.6,20.98
2371,-0.9,22.48
2372,-0.37,19.39
2373,-1.66,20.11
2374,0.56,21.47
2375,0.03,19.38
2376,1.62,19.58
2377,0.49,16.36
2378,0.31,23.16
2379,2.44,21.61
2380,0.58,16.97
2381,1.92,23.48
2382,-0.27,25.27
2383,1.22,23.34
2384,-0.39,20.88
2385,1.06,25.88
2386,1.67,21.75
2387,1.5,17.15
2388,1.69,21.77
2389,2.43,23.87
2390,2.23,22.3
2391,1.66,24.86
2392,1.61,21.96
2393,2.59,21.56
2394,1.61,23.53
2395,1.62,23.67
2396,0.03,21.77
2397,0.37,24.96
2398,1.29,21.39
2399,1.88,20.29
2400,1.47,23.5
2401,4.01,22.47
2402,2.95,20.43
2403,4.19,23.27
2404,3.49,23.62
2405,3.87,26.03
2406,3.62,22.14
2407,3.1,26.2
2408,2.66,27.35
2409,3.5,28.71
2410,4.35,22.34
2411,2.43,23.26
2412,3.36,25.0
2413,3.38,24.42
2414,3.62,24.06
2415,6.03,27.19
2416,4.02,26.08
2417,4.41,25.05
2418,4.43,25.84
2419,5.25,26.95
2420,4.98,27.55
2421,5.92,26.98
2422,5.96,25.92
2423,5.81,28.03
2424,5.92,26.93
2425,5.78,28.85
2426,6.11,31.8
2427,3.76,29.79
2428,6.94,27.53
2429,5.94,24.43
2430,7.33,28.5
2431,4.86,27.52
2432,6.37,28.68
2433,7.25,30.82
2434,6.38,29.47
2435,5.83,27.6
2436,6.53,28.89
2437,6.8,28.51
2438,7.17,31.38
2439,7.91,30.5
2440,8.55,28.95
2441,8.08,31.61
2442,7.66,30.97
2443,8.83,31.71
2444,7.33,31.27
2445,9.7,34.85
2446,8.74,31.56
2447,10.29,35.37
2448,10.36,31.81
2449,10.41,36.05
2450,7.71,32.51
2451,10.77,37.29
2452,8.54,31.69
2453,12.26,34.29
2454,8.39,35.8
2455,11.93,38.08
2456,10.87,35.88
2457,9.74,34.91
2458,13.13,32.36
2459,11.54,37.88
2460,13.02,36.62
2461,12.77,41.12
2462,11.38,36.53
2463,13.65,37.89
2464,14.37,33.47
2465,13.12,37.17
2466,14.3,39.48
2467,13.71,36.38
2468,15.2,40.23
2469,12.84,41.29
2470,15.67,36.49
2471,14.36,41.99
2472,16.8,40.28
2473,15.06,42.9
2474,15.38,39.83
2475,15.96,39.56
2476,16.38,44.18
2477,15.68,42.42
2478,16.31,43.19
2479,16.2,41.2
2480,17.14,45.14
2481,17.62,43.95
2482,18.02,46.26
2483,16.76,48.71
2484,16.91,46.85
2485,15.69,43.28
2486,17.57,44.59
2487,18.96,43.55
2488,19.13,48.11
2489,20.59,49.57
2490,17.8,48.28
2491,19.87,41.99
2492,19.07,50.49
2493,21.37,51.26
2494,19.6,47.46
2495,19.37,49.67
2496,22.1,50.05
2497,22.09,48.31
2498,21.31,51.26
2499,22.61,49.99
2500,23.27,51.4
2501,20.75,52.43
2502,21.86,53.48
2503,21.74,52.1
2504,24.17,47.6
2505,22.98,56.54
2506,23.12,53.66
2507,22.23,52.79
2508,24.02,52.54
2509,22.59,53.0
2510,22.49,51.91
2511,24.02,52.33
2512,26.09,52.4
2513,24.72,52.34
2514,25.21,54.43
2515,25.12,55.36
2516,26.97,58.79
2517,26.14,54.25
2518,25.93,57.95
2519,26.46,55.8
2520,26.07,57.05
2521,26.28,56.32
2522,28.41,60.14
2523,28.82,58.25
2524,26.84,57.78
2525,28.42,57.19
2526,27.79,60.3
2527,29.45,58.67
2528,29.42,58.74
2529,31.26,57.38
2530,28.59,59.23
2531,28.84,56.81
2532,30.12,61.8
2533,29.69,60.15
2534,31.09,56.96
2535,30.97,67.98
2536,31.6,64.41
2537,31.27,63.58
2538,30.13,64.28
2539,30.89,64.7
2540,30.42,64.64
2541,31.35,64.51
2542,30.14,62.75
2543,31.65,64.58
2544,33.61,65.51
2545,31.8,66.98
2546,32.48,70.09
2547,34.15,65.52
2548,32.6,68.04
2549,32.89,69.18
2550,34.17,66.41
2551,34.14,70.77
2552,33.35,67.38
2553,36.25,67.83
2554,35.91,67.01
2555,35.23,71.85
2556,34.84,73.64
2557,36.44,68.0
2558,34.4,70.71
2559,36.16,72.34
2560,37.48,68.61
2561,35.35,71.04
2562,36.7,73.02
2563,35.38,72.96
2564,39.32,71.07
2565,38.5,70.56
2566,37.45,72.2
2567,37.24,73.88
2568,37.15,69.93
2569,38.43,75.25
2570,40.82,73.95
2571,39.27,72.49
2572,38.99,73.51
2573,40.02,75.42
2574,38.52,76.78
2575,40.14,75.06
2576,39.04,79.22
2577,39.08,74.79
2578,40.26,74.09
2579,38.76,75.4
2580,41.79,75.14
2581,40.57,73.94
2582,43.19,78.18
2583,41.5,77.34
2584,42.16,80.79
2585,42.18,78.84
2586,42.05,78.27
2587,39.71,81.25
2588,42.24,73.92
2589,42.77,80.41
2590,40.75,78.69
2591,43.08,78.81
2592,41.7,80.22
2593,45.02,80.42
2594,44.34,82.53
2595,42.66,77.46
2596,42.81,78.58
2597,44.54,80.16
2598,43.39,83.21
2599,42.62,83.86
2600,43.35,81.09
2601,44.18,85.6
2602,44.95,82.71
2603,44.08,79.93
2604,44.39,82.19
2605,44.94,83.29
2606,44.54,84.5
2607,45.95,86.83
2608,44.64,82.04
2609,46.75,86.54
2610,45.88,84.48
2611,46.22,81.96
2612,45.09,83.46
2613,44.68,84.86
2614,45.08,85.6
2615,44.12,84.93
2616,45.33,84.59
2617,46.61,84.63
2618,46.54,86.2
2619,47.33,86.11
2620,45.92,82.5
2621,47.94,83.96
2622,48.24,85.81
2623,48.81,87.05
2624,46.45,88.79
